num,inc_time,arint,inc_type,location,dact
1,0.0,0.0,1,439,3234.8533512020576
4,335.9432186745532,335.9432186745532,1,208,427.6167942560173
6,3073.9568199056525,2120.20187956262,1,69,697.2275282051677
7,3383.8805474470364,309.92372754138387,1,224,1011.9827346853327
9,6741.05666807492,2978.6203539840594,1,315,816.8524686971239
10,8201.163184928628,1460.106516853708,1,462,1260.9389880694725
12,10262.222493813935,1535.1479752287778,1,570,1486.8952515040419
14,13425.496058135965,2818.1324778141516,1,684,3424.85683752006
15,15017.28140049296,1591.785342356996,1,410,1080.932399298551
16,15784.363983577374,767.0825830844133,1,464,5.530722837118081
17,16237.300073934257,452.93609035688314,1,602,277.84267091403257
18,16420.703090349085,183.40301641482802,1,502,632.5176740590654
19,19342.276706144497,2921.5736157954125,1,590,2227.1562833187068
20,20610.511739116508,1268.2350329720102,1,627,91.66773217915068
21,20985.962123999605,375.4503848830973,1,254,649.2324114243423
22,25603.81837002994,4617.8562460303365,1,240,49.93814520814455
23,26412.734863589623,808.9164935596818,1,477,3127.4537036177653
24,27763.360091573475,1350.6252279838518,1,602,965.3647300674655
25,28649.970362602166,886.6102710286905,1,417,2937.2095530880565
27,31152.50071701224,177.3466870314587,1,448,155.62458087552645
28,33342.22862509646,2189.72790808422,1,623,1735.3035644868478
30,35655.69458251813,769.2707638670545,1,473,1286.4296783473571
31,36436.013222038375,780.3186395202429,1,560,1020.7362633019327
32,37282.07477019379,846.0615481554123,1,619,3516.52325034746
33,38020.670284824024,738.5955146302367,1,197,2319.268480691779
34,39022.83290297973,1002.1626181557076,1,400,1415.5734070322858
35,39415.96434895122,393.13144597148494,1,171,975.2818737716613
36,39873.19036095379,457.22601200257486,1,442,340.4787507466942
39,48263.03015450011,2165.5856386968953,1,611,182.19332256301942
43,52578.499464112974,921.1330628411015,1,474,92.96123546259527
44,52857.89328626069,279.3938221477147,1,620,192.5724862274107
45,52890.82493485127,32.93164859058015,1,478,869.7705315476127
47,53197.10349214323,201.87113030147884,1,680,94.77210761388353
50,54807.69810076248,702.6290028210497,1,604,1080.6071689016628
51,56831.124805614316,2023.4267048518377,1,444,1447.143262334832
52,56862.1738560248,31.04905041048187,1,570,79.47352626279573
53,58015.734303712175,1153.5604476873777,1,551,845.4217336080081
54,58017.93385079421,2.19954708203295,1,686,2281.9085713191635
55,58987.650220204065,969.7163694098563,1,635,116.31201749179809
57,60354.17781626398,1153.6027349184078,1,592,727.9462748732864
60,66031.59884962768,3964.2779720326507,1,60,1300.9391380097716
61,66432.94058316253,401.3417335348495,1,593,420.88116960998536
62,68603.68498723276,2170.744404070225,1,436,617.3677083395603
65,71339.12089815612,0.7354194636864122,1,273,61.41405315787889
68,74766.14268317916,61.66119103267556,1,24,3278.1392584672167
69,74769.10927743682,2.9665942576539237,1,476,4021.6474124680935
70,75617.4836212716,848.3743438347883,1,450,1323.2940915534766
72,80955.07088362596,2485.3364919767046,1,616,488.63452467937947
73,81636.36372337026,681.2928397443029,1,607,55.7999409340502
75,83885.49366607521,2121.1421519975556,1,230,1355.6135692236137
76,84943.64944220774,1058.155776132524,1,225,10.842766409776093
79,86915.51439941695,496.32167490427673,1,583,347.6930983178498
81,87803.42403960203,111.26545805745991,1,680,3114.9258987634203
82,87842.96276525226,39.538725650229026,1,687,103.38023323045486
83,87964.08009550073,121.11733024846762,1,543,586.4803155090231
84,88122.22669677256,158.14660127183015,1,623,6085.234716210009
86,88509.45890690066,259.8991833946784,1,634,616.4114370891275
90,92992.79290656766,1417.5146459186071,1,207,1419.4452123484268
92,95169.19695786471,2123.826411456612,1,693,629.0381682594474
94,98864.83891006293,569.4132464551076,1,418,514.5557549848077
