num,inc_time,arint,inc_type,location,dact
1,0.0,0.0,1,217,4157.6488614372265
4,4566.5267427345325,4566.5267427345325,1,52,619.7088585580625
5,6292.719668185592,1726.1929254510596,1,56,1204.1003536378762
7,14135.972624273012,1171.438146466202,1,527,872.4515146308137
8,16869.16670239349,2733.1940781204776,1,456,1022.5935109790997
10,19475.593863676604,77.3907996623966,1,565,417.3149157591257
11,20005.972955397738,530.3790917211336,1,473,181.5253594981022
12,28156.19237720534,8150.219421807604,1,430,230.084085372279
13,28171.974883145296,15.782505939954717,1,193,710.579042023938
14,28908.521504181645,736.5466210363484,1,470,651.327288852567
15,30349.360754189023,1440.8392500073787,1,251,716.1310704229089
16,34165.920703181415,3816.5599489923916,1,514,412.1235864328809
17,34722.129259414294,556.2085562328793,1,595,2612.751305396205
18,39741.73968090459,5019.610421490295,1,279,1793.463606457519
20,50091.4300695328,1460.752805641794,1,479,238.7560388018266
21,50330.9050334798,239.47496394700283,1,5,979.6825526338508
23,51548.29809247253,404.934895801176,1,482,720.4881678274311
24,51560.37866117253,12.080568700002914,1,521,2173.798934152652
25,52214.400306584364,654.0216454118345,1,232,1089.1654420382654
26,52274.84493723612,60.4446306517566,1,64,66.34207698514687
28,56475.162086023294,3077.530909497109,1,547,728.5018654886385
29,57241.96315602935,766.8010700060549,1,610,184.48690700036653
32,61224.092167532624,2355.5685429956575,1,420,736.0190945801364
34,63289.38985026291,269.4255182163033,1,141,1587.92200117664
35,65982.17768875144,2692.7878384885335,1,436,1208.7493117779043
36,66236.65868800398,254.48099925254064,1,473,1225.249076254718
37,66340.9212240304,104.262536026421,1,188,436.09485480852277
38,67569.69202291129,1228.7707988808834,1,311,1730.0764263177327
39,67815.79354632876,246.10152341747016,1,690,1058.0472773732595
40,69584.95121335928,1769.1576670305221,1,602,2394.133958118765
41,70287.56361612983,702.6124027705519,1,570,98.18315405169344
42,71292.07855183196,1004.5149357021292,1,564,3024.0283486846615
46,75004.20290205386,788.9729536895611,1,650,376.7098710926983
47,75991.22057724243,987.0176751885738,1,658,170.6653312971778
48,76144.46536467441,153.24478743197687,1,226,3076.559971868692
49,76374.97718273089,230.51181805647502,1,494,793.5314956316168
51,77429.43822372831,1046.3527869191748,1,323,2818.6163355637127
52,78424.05439882324,994.616175094925,1,471,726.0837145400772
53,79782.48857375447,1358.4341749312298,1,234,3548.9904553098672
54,80469.47276580373,686.9841920492618,1,405,216.4344830059253
55,81873.71802005735,1404.2452542536194,1,412,1747.805213962618
57,82550.46562218694,425.06685489382653,1,156,852.8840278602602
59,83859.25921765994,897.0011190130754,1,568,1099.546390054002
60,85811.1299031933,1951.8706855333585,1,668,1689.194718249107
61,86075.04568806515,263.915784871846,1,568,1026.6282309624673
62,86705.2909665806,630.2452785154455,1,229,2798.0108120411733
63,87639.73591101123,934.4449444306374,1,416,177.9745939777136
64,89192.83307021085,1553.0971591996204,1,439,206.55900084184833
65,89584.42382296243,391.590752751581,1,484,632.3979548412358
67,90667.25105462928,152.5959748292953,1,470,2929.5120053154956
68,92803.58817272705,2136.33711809777,1,222,1184.0198067150889
69,97723.9086264734,4920.320453746361,1,689,438.7965393450282
70,98705.88120493923,981.9725784658222,1,479,913.364310939179
71,100916.81766279982,2210.936457860589,1,595,981.7869611949302
72,101379.76751345677,462.94985065695073,1,568,120.9443524153128
73,102880.20036006873,1500.4328466119623,1,447,406.8472014654318
74,103319.03263398618,438.8322739174473,1,237,142.33434686122018
75,108777.74558507715,5458.712951090973,1,345,1486.1723820490574
76,110009.2979589746,1231.5523738974443,1,1,3196.797899562991
77,113871.9219111696,3862.6239521950047,1,570,1292.4954258971043
78,115233.52676567408,1361.604854504476,1,420,130.81418751469803
80,121168.96517769134,4185.631172488138,1,8,159.94651346065635
81,122479.3459894131,1310.380811721756,1,193,4815.548575642328
82,123495.10442425877,1015.758434845673,1,298,662.5914404192737
85,125638.97757808937,803.3387942698173,1,610,1452.172881364946
88,130354.21696013621,157.49072943445935,1,656,903.6837334465314
91,135337.61283678035,2025.4751832135953,1,320,101.15912372800706
92,136549.54692617798,1211.9340893976332,1,130,1053.5806220582235
93,136667.93601721377,118.38909103578771,1,324,6455.4747171683
94,137885.1052929787,1217.169275764929,1,263,108.48492857307501
95,138262.0258680672,376.9205750885012,1,688,2705.652168995558
96,140027.2403716109,1765.2145035437134,1,620,249.32443556342182
98,143039.08549714263,1388.845335535414,1,1,4091.533584564263
99,144006.76322042476,967.6777232821332,1,428,396.6426511193949
101,145245.0228795407,8.033021875016857,1,639,2874.4703803775
102,145335.0662682919,90.04338875121903,1,619,195.25836819784251
103,146374.52202818895,1039.4557598970423,1,132,1991.0400525904863
104,146559.64784018445,185.12581199550186,1,621,114.15880283825143
106,147835.56453549737,421.59872438319144,1,570,709.8840622276056
107,148440.49136624578,604.9268307484163,1,560,969.7092870280776
108,150394.39508468081,1953.903718435031,1,693,323.8603682191007
109,150460.9781069326,66.5830222517834,1,484,501.41500756761957
110,150616.6633190532,155.6852121205884,1,9,259.0058830847516
111,152158.51533594236,1541.85201688917,1,480,231.54262738291055
112,153125.97169075304,967.4563548106817,1,450,5879.774806574669
113,154260.58584382094,1134.6141530679015,1,477,627.3939760030497
114,156744.52467841638,2483.9388345954358,1,658,768.3700155435183
115,157639.7466039394,895.2219255230157,1,450,1261.1798572604312
118,159863.34189700548,280.2882436043583,1,592,1243.5264640173443
119,160818.69267556397,955.3507785584952,1,245,429.309934854843
121,164316.34210967625,1084.1593062014144,1,435,575.0695690627912
123,165787.6775970838,1204.8488193528028,1,240,1204.6059920549878
124,166003.17566813415,215.4980710503587,1,480,3021.9653996701604
125,166610.00259337213,606.8269252379832,1,678,2541.3229730414023
126,169297.6518450088,2687.6492516366707,1,410,306.9513052536171
127,169874.76144574635,577.1096007375454,1,577,4837.143875271335
128,170155.1633641038,280.4019183574419,1,477,394.84083838469223
129,171011.46454504514,856.3011809413438,1,604,380.9809091930406
130,171679.10330572707,667.6387606819335,1,225,549.1807080177383
133,172970.26990858553,20.03837271829252,1,604,2229.347514364994
135,173738.54252227768,492.3058781060099,1,321,25.272633540064618
136,174143.18407580612,404.64155352843227,1,142,1670.1873463493703
137,174854.9412302866,711.757154480496,1,563,2372.044164594134
138,175581.7294674142,726.7882371275919,1,520,158.7709935354738
141,178696.11923962535,468.27438819699455,1,668,103.529508375872
142,187177.0677800699,8480.948540444544,1,611,812.0738987549671
144,189305.5083383709,344.28777481400175,1,500,3104.612450466892
145,189494.7082498236,189.19991145268432,1,552,160.15454655272177
146,192371.42456090893,2876.716311085329,1,484,1395.4757307465081
